model,brand,category,title,sold_price,sold_date,condition,url,comp_classification,reason
Yamaha CR-620,Yamaha,receiver,Vintage Yamaha CR-620 Natural Sound Stereo Receiver,150.0,2026-04-30T00:00:00.000Z,,https://www.ebay.com/itm/147283964995?_skw=Yamaha+CR-620&epid=1901466828&itmmeta=01KQV2B8N8R6B4P18W1P0X9AE5&hash=item224acef443:g:-q8AAeSwKE5p8hOa&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBfm0loFmK5PHrtIrDjaL9pAfJV0eg%2BheQBpLV5898MmdRzm4sBysd194WOGQqce9%2BuFHpSpITIpbVVnt77qWTDLFOjOXJwQZiysOxlSTQ39LcX4t82M3QyQrHVxBfgULHCjCBgDrWKg%2BQZ2iVxdskJ%2BPkHqgYAKqolgEKPrSWcum5NhDlR%2FoQScuUp3rHpRJuVoWA%2FB7JFQJsDc8kUBDcnYkltaUD0f4uMMWq8jlGVdkCJXjPBf4FTwivxJhY0FXg%3D%7Ctkp%3ABk9SR_aKreK-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Yamaha CR-620,Yamaha,receiver,Vintage Yamaha CR-620 Stereo Receiver Wood Case Serviced Clean Works Japan 77-79,390.0,2026-04-30T00:00:00.000Z,,https://www.ebay.com/itm/137267893303?_skw=Yamaha+CR-620&epid=1901466828&itmmeta=01KQV2B8N85W2JW50TJAWJHF1X&hash=item1ff5cdd437:g:bUoAAeSw171p80AZ&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAerERtj8wXD0ZE%2FcGwAcF%2B3k71YvmfdRM%2BhR63%2B7rw7UUcEuh1Ep7Jv%2Bd3yq9Ag5LXe2h6hn44yr%2BRmrayQihv5X8XiIFGkFnifsN4IEnHvDA7DCi8zVRy3MFujCd5jPV%2BEESoy8nxJExAHh5Hvi1pM%2Bdoo7Aa58LzyOazov40wTqM01GXqoMp4TtN9cbO5KOA7XHeZrGWD%2F5misMX1P45QxVCnPderAoobECm5YSjSpBzQPozMjjrwHMlTbt3tn7hEjf%2BeVQUMICF1eWTUH7zTokHwjb03adoQ%2FRwFU2CiA%3D%3D%7Ctkp%3ABk9SR_aKreK-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Yamaha CR-620,Yamaha,receiver,YAMAHA CR-620 AM/FM STEREO RECEIVER READ DESCRIPTION,120.0,2026-04-30T00:00:00.000Z,,https://www.ebay.com/itm/227323944561?_skw=Yamaha+CR-620&itmmeta=01KQV2B8N8788XCQJMA48RWZF1&hash=item34ed901e71:g:tPcAAeSwSQRp8-a-&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xA2r4CLmK6lxQXCwuioNxio%2FO7CwfaePijFZEWVn%2FJpor%2BgtciIResAoQZXwiEWs%2B8P7bzRM1HUwytffGi4zMgvPAI%2B%2FLHec8%2BfBifKx3bH4sVtNYd4yKM8NQdkfeqMuGBFNecW02SQsLtEmL2Z3G4FA2bigc2s6LI6X0m%2Bs1xwhAXXNGCBbspxnoNm7oWKKxamusJJ4gdnOPQPuftj5sGSeBqkTTBzLA1q4q9ek7G5%2FM29SJcBYCjkYBKcsj%2B5LI3ARy5CWcmGyElSxetZWzAcBaFRkrvxQhteGvV5XcGK9w%3D%3D%7Ctkp%3ABk9SR_aKreK-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Kenwood KR-6050,Kenwood,receiver,"KENWOOD KR-6050 Stereo Receiver Tested & Working, **See Description**",255.0,2026-04-12T00:00:00.000Z,,https://www.ebay.com/itm/389841171114?_skw=Kenwood+KR-2300&epid=1453581121&itmmeta=01KQV5DWGAZZ7FHTFA7K292B9F&hash=item5ac45832aa:g:NKEAAeSw0Wxpz-UY&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCnQuX%2BAiF7nAdJygr71E0nYidBB5kv7IinYA9SPGpDXRK0k62gydIcU8xcpyj5NUVD2M22DqkBR6OF5UJr660n%2F%2BUQC92oFDK8ybdfltv%2Bweb5xGawzfaelXiLRyQTDbvk%2FUcaeBY9VsuYWouOOSyTo9KMvkwx6U1j%2B%2FxYoyfsMMtpSi77ws2aAf788zgYe%2BKaFpQ2b3Q5aaStuAV1BXaZRASnS3T5VHNUwgBjDzqnEcB3PoDH0tSqUGsr8b77Hlo%3D%7Ctkp%3ABk9SR8TIt-W-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Kenwood KR-2600,Kenwood,receiver,Vintage Kenwood AM/FM Stereo Receiver Used Model KR-2600 1976 Trio SWEET!!,137.77,2026-04-28T00:00:00.000Z,,https://www.ebay.com/itm/397880461094?_skw=Kenwood+KR-2300&itmmeta=01KQV5DWGAX9JH3CKPVXRZCTW7&hash=item5ca3860726:g:gL4AAeSwsotp7TzM&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB%2FVM%2FJ0xBGmt4%2Bd62I8aCnUVgYesLuZNsKV9tVYNMPAXfx%2Fp5d4bpUdB%2FFpIw1N9U%2BmVS5pmKQ8J21Ka0O6LUscvb7wNsofs%2BcfwsBVeenSO3CF2EJqggrKcL1DFcOwRNS7v0fJ1nuQlfW6rtnLUkdZXHilw5LpUaUAXWnnpj2smj7wQ%2B%2F6uApo%2FgHNbCOJwW5%2BNN7IUexEQQ1SLzL7ijjug7kGSNqE4Ys4oaBnc5Sj%2FXMAt6LHSnseJuhxgyEbT%2F72OBShmeu6FU5YLjPwZNMSitFV7cDnJ9NapliSHfe7g%3D%3D%7Ctkp%3ABk9SR8TIt-W-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Kenwood KR-3090,Kenwood,receiver,Kenwood KR-3090 AM/FM Stereo Receiver,145.0,2026-05-04T00:00:00.000Z,,https://www.ebay.com/itm/327138483486?_skw=Kenwood+KR-2300&itmmeta=01KQV5DWGANV4GF4A1HDJEYRW8&hash=item4c2af91d1e:g:WXoAAeSwHUxp9~ZZ&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBipDXMvsEnt0NRlytU2ol11t2U0%2BlFkuxGsyz51alG6Rq6pXEV2m0caa7XmE1hgMyRL56ujgNXkfZHe%2FLfJdzVEd%2FBuW%2BCiQAHEuqPWGtHSZjS0K%2FzrC%2FeddMxbyf9FiHeZ%2BrRBqnHhhg5M79m06GkZlh0cx3utscvaj9Haga4%2FqnqzR89gx6mu7oO2IPXO9jctNgAhMtGYR9PY0KQQhcpXFHJr4PZi%2FVs2Pg3e%2BC3%2BdsbfGsdDAF0G%2FSC1fGl%2BTA%3D%7Ctkp%3ABk9SR8TIt-W-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Kenwood KR-5030,Kenwood,receiver,Kenwood KR-5030 Stereo Receiver,102.5,2026-04-13T00:00:00.000Z,,https://www.ebay.com/itm/306859711412?_skw=Kenwood+KR-2300&itmmeta=01KQV5DWGAKJ8BJRSTP2QCFQ4Z&hash=item4772439bb4:g:AEkAAeSw61dpzuOy&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBbbnCs5VlR5jyIOTvvt008%2F51TWgG0u9EALldxgTjcpltjQoABFY9DVLhNoWuraY7Jfz1ikXSAdhKCwxDbpqI0jSY8ky7mmM6hXCwIeIOvEt6xM%2BuyFytLNB9Lp7vvCqf8FZL8cHR296r7bpRgYM2TvfpRivB3CEYe99dZSkgqI7H46VQogDIrYnGkKxP%2FinoA11zOw%2BiFE1%2BAe1xAeFKmI7u8L5mOoeEo7uvVylxsalggTmR5kJhY7%2Bfd%2Fh9vwiMPmTPCQPpj9n9a7YarGTgFYbhahUm4pkRVv9EwO5uZ0A%3D%3D%7Ctkp%3ABk9SR8TIt-W-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Kenwood KR-3010,Kenwood,receiver,Kenwood Model KR-3010 Receiver  Vintage - Works Great Sounds Nice,150.0,2026-04-09T00:00:00.000Z,,https://www.ebay.com/itm/198050332326?_skw=Kenwood+KR-2300&itmmeta=01KQV5DWGATSFBV6A48QJEHH3H&hash=item2e1cb83ea6:g:SlMAAOSw1aRnhrH0&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCYnD21FLdmbkdWWgvNbDZSIqtScy1IKtDDfJ2p%2B2MjOSwUQ%2BhinsSwcMX4qwkKV3U2C1Yzkc1nyIye4pqqqB7hoz%2Bd9TuBM36VX9Cuoz29EXL2gUwFg%2BEzYMCNxss8noBzDG9%2FepudssLWmx8Frdz4smmqFND%2ByKeV9pxvLC6KQwu7A9Dx7gLAWZU%2FQmALIbKrO44yuuMmqz3yZSK6BqGwYdKcKWGp%2FN5Uswya0Csr8sH36F4Jl2cdo3Mcdz3GFQ4%3D%7Ctkp%3ABk9SR8TIt-W-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Kenwood KR-4070,Kenwood,receiver,Kenwood KR-4070 Vintage Stereo Receiver Complete Knob Assembly,48.95,2026-05-02T00:00:00.000Z,,https://www.ebay.com/itm/298237258348?_skw=Kenwood+KR-4070&itmmeta=01KQV5DY181P72YYH9BWW6YTSB&hash=item4570536a6c:g:IJcAAeSwWz1p4sRS&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBwsZWC7JX42pyaJMNQXCWGyOFVC7%2BhhMA%2BuC9F%2B840fSxZ%2B5M%2BS8MH4IUhZiri8kwOrepguERZDbPepbmhLJkKT6grsyq6XIde8Iyc4BqzVYI%2F3oeSPFmq8A45kgCWddLf1aJumvFHONuZVb6EIuqWPN9ApN5uPwEcqX2RDgkNXWNp9Yy9hLpUryONAXizIABCFbQt7PB7qDCS747i5V5oW6qvGRJdWqUFP0xaKdlZlHEbk35DZ2vkb5vyP%2BQx4p2HN88Tsf0RiT9kZrtGOJ1zlH6oJutEbei%2BBS6Ws1GHXQ%3D%3D%7Ctkp%3ABk9SR_jgt-W-Zw,REJECT,Hard reject term: knob
Kenwood KR-4070,Kenwood,receiver,Kenwood KR-4070 AM/FM Stereo Receiver Perfect Working Condition,249.99,2026-04-29T00:00:00.000Z,,https://www.ebay.com/itm/389591605440?_skw=Kenwood+KR-4070&itmmeta=01KQV5DY1835EPNQRER518KW0A&hash=item5ab57820c0:g:zqwAAOSwFEBkxakC&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDXLc4F7vBKopBZPXOXBpOxiSrl2YPI6IxFB96GERJTzpf3k4f3eeJ4g1xdhyDsW9gzzebdfyEMwGtrTGqcl63KK5qLgky2M8LF0J1W%2B2m6CHbYzSbcd%2FQbAKrSOudPmNoeGc5ev%2BS8d81S%2FO0sH%2FzhDKf6sUVv4h00VaWVbGl%2F3D6WfnvZqt%2FzcukUL3BXGLFw1HxRA7%2FgICaLofdS8j1E8KottR6VL%2FcermD55cxzw3eQnwdUJwgC82WG2PChyw4%3D%7Ctkp%3ABk9SR_jgt-W-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Kenwood KR-4070,Kenwood,receiver,Kenwood KR-4070 Vintage Stereo Receiver Parting Out - Set of 4 feet,22.95,2026-04-23T00:00:00.000Z,,https://www.ebay.com/itm/298237244253?_skw=Kenwood+KR-4070&itmmeta=01KQV5DY18DE8SE7JH7HRKXHT8&hash=item457053335d:g:ww0AAeSwHPhp4sLt&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAQd6ro4jIfo67E3jPFbbh95Rkl5jyIaHLsPjw5YzMgYgESGwgN%2BLchsYikY1gWMxVCgBA6gIUHGmUNeB38g4iNlZ6OS7wLRkRPTnRq9ZuSBM04c5fg%2BAehg0wbvuZrtrrpO8KQg3upI%2F5%2BYjJb59oLsHD%2Fg3SDikRtKtis3AiNBeGd72PL4h5OURG%2B%2Bm%2BCDIO%2BfpaxOSP%2Bg8I4K0Wn7axLk%2BG7zv8UTWc%2FQoFa8gw%2F%2BsTCnJ1YHKOZfAKHYhuGjNHoGbT7H24E8bR%2FGLtNtF7oJwzbwYZD75E5k2pmvVonzw%3D%3D%7Ctkp%3ABk9SR_jgt-W-Zw,REJECT,Hard reject term: feet
Kenwood KR-4070,Kenwood,receiver,Vintage Silver Face Kenwood KR-4070 Stereo Receiver GORGEOUS Sounds Great!,375.0,2026-04-20T00:00:00.000Z,,https://www.ebay.com/itm/267644614278?_skw=Kenwood+KR-4070&itmmeta=01KQV5DY18DWZ6FJ3XBNE6GC9X&hash=item3e50dcb686:g:CxEAAeSwtppp5Qdz&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCdnsMv66d1G0qybTlgFx4qAknWpSh0xMzLnJP80mz6vKpZ40y3ZOdHeChQXdc2kLtfd39Bq2JsoEu0tR1DtPwjMStLi7yKI2IIRnbYxqPTnsntT1G%2FBI7ks2XUTdpepIlkYignATJIf5N7K38jKx7U1kbWqBLZkVY5ri1CYpdqHZanffSmLvnVKAAJ7h3j46DpDM8bp9jiKXgTaXoj9Fgb2VQXwPVocr09cNrSIzlQ%2FUb9HvYAqGtzoGaiU8ti47GUqdLhgqH%2F2bG0yBPg04QOXnQ9vwFDlrX3NZaRUS6M5Q%3D%3D%7Ctkp%3ABk9SR_jgt-W-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Kenwood KR-4070,Kenwood,receiver,Kenwood KR-4070 Stereo Receiver For Parts Or Repair,90.0,2026-04-20T00:00:00.000Z,,https://www.ebay.com/itm/127815588233?_skw=Kenwood+KR-4070&itmmeta=01KQV5DY187YT7HJXQZ2NY57G8&hash=item1dc2671989:g:k2IAAeSw7aZp4oPO&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBRjz6I0FBGe89rY2HbiK2139NlkEQbVilVTzyWx3Si4Fwilxy0SoZewhUGTURaz4r%2FjAzH7x1cftkHG9D7gHuE1wUIp6m3vs2z2HWmFPHJUYukMSpqCtx5JA%2FcgAF4V6%2BX1SIT%2Bb90aUf48yVwLqxzYA5zTfkmUyw9LhB82fW03ePDVSAiG9ly0BrIw94q5yoKVZlkH9R%2B%2F8nas8132wBY%2BJ2A4KKrI5%2FieTuBQfj3mBlEFKftlveNAOJGLXvmr%2FhaMavEenfUmpwkjkfnO5N0ykfdj7tYUdTsX6szNvTing%3D%3D%7Ctkp%3ABk9SR_jgt-W-Zw,REJECT,Hard reject term: parts
Kenwood KR-7600,Kenwood,receiver,Kenwood KR-7600 Stereo Receiver Parting Out - Sound Inject Knob,17.95,2026-05-02T00:00:00.000Z,,https://www.ebay.com/itm/306502072468?_skw=Kenwood+KR-7600&itmmeta=01KQV5E209XAD264K96KVWHNHB&hash=item475cf27894:g:50MAAeSwDN5oygDI&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDV0R3s5hxqIYcczCmxX65hGXpee9vbl2CanuXgAYsFaMVWoLNt%2BfAN3g3gZu8lN%2BOTVPDhYcmxhmCMMexupuO%2B2A%2B11KpPbe0Na3YJQAYzRvlDbOGKuILKHZCPIv9YMl%2FrQYFXY3IT4y4vAq0FJ8MnpDa7v4XuNXPO6o3CosPDoroVEu2xS6F%2B2BeBds7%2FQyJuM0K%2BG%2BzkhZw43qnaRAfCqdUYPEyhcNVGSzm9uxWltaZokbNsUu4EYgAS57aUsSY31ZdOSHRT6jKhUsBVJrjVy4XKIMDHwzM%2F0FtNCHM%2Bsg%3D%3D%7Ctkp%3ABk9SR76guOW-Zw,REJECT,Hard reject term: knob
Kenwood KR-7600,Kenwood,receiver,Kenwood KR-7600 KR-6600 Power Supply A Capacitor Kit High-Quality Receiver Recap,20.0,2026-04-27T00:00:00.000Z,,https://www.ebay.com/itm/113981246296?_skw=Kenwood+KR-7600&itmmeta=01KQV5E209ZSVS14F3NBRQ20MT&hash=item1a89cfcb58:g:Ea0AAOSwnY1d1ped&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAsT1lJ8umckJ99Ls4gowIwjZ95tED%2BgISt5kcF6mGFwtPGXbCTgPeOjusJkT4iuRUsvqDok8UFIf5T5yMpAs%2B9b1cSPnwotpRPWBLp1CO9%2FM%2Fr121Z6T7DZw9vKYTcbSmgNgpcZ9Hsf0l9PeLXyVloaa%2FvOSpPHb66XS8qxmcbaD0Y78g2XbdyQp6Tvq28RIdF%2BZ9cxWXf5x6XLvtYPOV56%2BrV2hqTrFmCn5RMo2m7eGck1uLW3rZQBZK5kMLoOByDrnfqVsI8O6UxRlFtdlY2KCNA2WfvbesgJfS8xfsiYQ%3D%3D%7Ctkp%3ABk9SR76guOW-Zw,REJECT,Hard reject term: kit
Kenwood KR-7600,Kenwood,receiver,Kenwood KR-7600 Stereo Receiver Parting Out - Speaker / Tape / Volume etc. Knob,18.95,2026-04-25T00:00:00.000Z,,https://www.ebay.com/itm/297616119661?_skw=Kenwood+KR-7600&itmmeta=01KQV5E209H6PF36EAHJS35BGB&hash=item454b4d976d:g:6tEAAeSwR~doygGZ&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAsxvbOYOEoi%2F56jmtEaVAI07RF4dJcTg4qzw52zc20QaNjReUY75xr73OaS6EuZTYimi8OBI2UeYf8KIXtJArOlMxZtIHXVfkpcek6pkAlgEMAVq%2BWar2bRz7SkYD3EqKe8QD7p2EU9KEnidHyxzjvitETVSZLzRTDfBGu4ArEPuOgY8sMwyOTWoF0df1o2kZI%2Bdnc880y0v0xtVg35LH9OLHKl2LIvL24SuHnAv%2BCLiYzaLM0WsWkKhlQDKYqNuQ%3D%7Ctkp%3ABk9SR76guOW-Zw,REJECT,Hard reject term: knob
Kenwood KR-7600,Kenwood,receiver,Kenwood KR-7600 Stereo Receiver Parting Out Tuner Board Unit X05-1320-11,49.95,2026-04-24T00:00:00.000Z,,https://www.ebay.com/itm/306665214881?_skw=Kenwood+KR-7600&itmmeta=01KQV5E209M9BF88BXP8DP0G73&hash=item4766abd3a1:g:6LYAAOSwYk9l7gk3&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBw2u%2F0zJFwFh2ct%2FSjmLoVDyppaRlhO0%2FuOjmBs2n%2BG3JEcWKou0G9WzlxJ45UDkSTT5e8rrinkzTn2hT%2BYwCCXSWohHwSzkB5ZG7xB9TkSDaSVgHLBqbNHm%2Fz3%2B7n1fPmim%2FyM%2B3%2F1n98gbRcHQSpLYpSxno1BnBdy4HrBJw53p2BsO%2BhFfTQOyNI%2FhUYFgfcsGX1hoeTjqR2HNzNPdblWx6vJkTdh7ChPT%2FvTw1BI3lwJhF98Bmhe1uBIhEDIDAgTlV7wp%2FgsBv1Bck%2BKVBajILwdaTPaBBGMD5JOHtNVg%3D%3D%7Ctkp%3ABk9SR76guOW-Zw,REJECT,Hard reject term: board
Kenwood KR-7600,Kenwood,receiver,Vintage KENWOOD KR-7600 AM/FM Stereo Receiver - PARTS REPAIR ONLY,399.99,2026-04-24T00:00:00.000Z,,https://www.ebay.com/itm/178046259734?_skw=Kenwood+KR-7600&itmmeta=01KQV5E2092E6X27P43EX2YZMJ&hash=item2974625216:g:CSwAAeSwgIRp3SmI&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB2a6c4vt67%2Brz0Hefn%2FIeCSZ%2Fg6blk6Y42H2%2FZU97DHSdfd%2FMZdE9gUXlxZ8s9FKvfMfqntnsJhCuMdBbPh5yJnUnQUOIvrSRDVjA6WBUwxS5%2F0w22vhbb97Chr9oV0K8GEFV%2FDXgQ4Dl%2FLFfaFdPr7L7MtZvWIxjNv12FKk1UT2jVdCDdEpKDke4jZHlZGsudWTHCV%2FmtEbuhUypSJisl20p4AVhZ8otJMy6fsmnh2WEAgi6vSLHYFGBXzCvbab1Jp42P1ZXPFtRmeFclIkFtFG1f9yp78FW8f5TGtPXxTA%3D%3D%7Ctkp%3ABk9SR76guOW-Zw,REJECT,Hard reject term: parts
Pioneer SX-636,Pioneer,receiver,PIONEER SX-636 UNIVERSAL BASE FOOT SET WITH SCREWS AND IT CAN FIT MANY MODELS,13.77,2026-04-30T00:00:00.000Z,,https://www.ebay.com/itm/365704540369?_skw=Pioneer+SX-636&itmmeta=01KQV5E37PBBVDDNYC3KEBF1YT&hash=item5525b070d1:g:0d8AAeSwSwNoY~Zy&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAVgsRQ3QJfc3l8tC4503fQr8%2FoJ5MZpwhdUFaFIasrjRgvDkDn4oBhpOdivjlKMHey%2BTmXwp5ryBy82dXj0GspzfEVogqX2o9FPmGvFhux8ITCzByAv1w%2FjJqM8jX8j08usKgv%2FQoV1bCT17w0EueHVDvTbeKGNHh1Oh2N5WTqUgjhZOUVAWg4SDQTIbvtLTyQMMSeMyKY50lIwy3l6CP7ak2lYVdRRyvP7Tr3xpnCAMNqDykzxWrG2x3K8Ag3y1xp8GwQ0ZJN2bEC%2BSmk2VhdlJbdZQgRuQ6DYvniQJisMA%3D%3D%7Ctkp%3ABk9SR_azuOW-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Pioneer SX-636,Pioneer,receiver,"Pioneer SX-636 ""As-Is""",83.0,2026-04-29T00:00:00.000Z,,https://www.ebay.com/itm/298259922750?_skw=Pioneer+SX-636&itmmeta=01KQV5E37PD4PMBARYQVSC83JA&hash=item4571ad3f3e:g:VyMAAeSwvb1p68fa&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBICe6U0orEZ%2BAfkokOVC0%2FArjmqsC6IH9f7vvOGZn9c3FD4YL%2FiwrRUSDRVxf8c5YvPEeApIkvmedDBOP2LtJqh%2BIiENzwiMJTqs8F%2B0co0TktdN3dy2Y4924UNfhAEShDG0PV%2FpWn5dwHq9lD5K9aiqUMCYM20dNdZW69FA%2FLN2aiQghmcWSkTOdOrQAcHtgHuKXHiz3wEhfeWbslkTxnioijCxNImIsBLRvSn2e9oFxL0ZiixCSNEgfROOnitO4%3D%7Ctkp%3ABk9SR_azuOW-Zw,FULL_UNIT,"Exact model, no hard reject terms, above price floor"
Pioneer SX-636,Pioneer,receiver,Vintage Pioneer SX-636 Stereo Receiver Parts: Original AC Outlets,3.6,2026-04-27T00:00:00.000Z,,https://www.ebay.com/itm/277739299126?_skw=Pioneer+SX-636&itmmeta=01KQV5E37PABA0J2RHY9WM0B6N&hash=item40aa8d6136:g:QDoAAeSwy6hpl08U&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCuCqvCvN60gOIUVSVC1ixWe69vr9gbO6zhBZnnb07YDuNhVWAPdtg27BgdyhsbLt%2FjPOdTzl8%2BtnXMH63o7kvTFIxX4T0ey0v7jU1BUDFX9XUrVGWEHVW5zx73n%2FpDspMXZiOcKtMGTIu3u4GBLtjrgDCvUA%2F%2B60j2u6Shky%2F%2BqzSe1a%2BTLDY%2Fn58PE8vnGg72PLQddn05xCp64CbJgy2iEsHRCC6ANMndmQdwCtZUAQnfX6hxfVTbp02KweddupkV49bUOPC7RFG%2BOOqOfLUTttlW%2Fqrw98K8fXZItUFHRw%3D%3D%7Ctkp%3ABk9SR_azuOW-Zw,REJECT,Hard reject term: parts
Pioneer SX-636,Pioneer,receiver,Pioneer SX-636 COMPLETE Rebuild Kit High-Quality Receiver Recap Caps Transistors,90.0,2026-04-24T00:00:00.000Z,,https://www.ebay.com/itm/113949496361?_skw=Pioneer+SX-636&itmmeta=01KQV5E37P1ASFHG3Y0N02JZXW&hash=item1a87eb5429:g:PxoAAOSwa1NgbF5w&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAFvHOicOennR63ZO%2FcudpXh5ukmXXnKwcLTjWar0zrMn6bs6rGAbRDMf9kpuB6rEiBQDTncupIoFOTINXVA8XRiX3ib8CCj5UFpWgH22hKcRezU6rcTaK7rGtiuJWXbPKfSoO3C1boH8zmu94EWdF1htdVLrVH1%2BxSQE91X17XoeJyY6AvJiriZiZrFwWYL8zf5RVOAUn6%2FJXK5KVYrlLWEJjMaz0unIO1oGlor17LC7LwdCJWL2IUzGFs%2BdtlPZ8%3D%7Ctkp%3ABk9SR_azuOW-Zw,REJECT,Hard reject term: kit
Pioneer SX-636,Pioneer,receiver,Pioneer SX-636   Tuning Pulley & String & Dial Pointer   AXA-015 & AAF-020,32.89,2026-04-22T00:00:00.000Z,,https://www.ebay.com/itm/137229688431?_skw=Pioneer+SX-636&itmmeta=01KQV5E37PWZHC7BB5RTNXC7PF&hash=item1ff386de6f:g:oZ0AAeSwIJ9pQZx0&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBha4wO9i7c5fn2I09Q4hHLVoYC5pnc9yFQwhF%2F5KJv2D%2FQCON0Dkm02wO8WA%2F4Uo%2BhjmYSPPE2ygj3A%2FuuDZYxZsuuqhwWeZ3hID8zSTyGxFcr8Sz62%2FKTrQtpN5kDFqWe8xp0at%2Bp5MPh7kUuCcxdIi6ogcN4iMMvuQFZU3c%2FXGUiWV7sdImvSi%2B9tv5%2FNeuRIELppBkNF0x9%2BFsKQlZAadxU1BYXNWmMiN%2F1Oua7HG08yjgkLRiP4Ev7ZLL6tcc%3D%7Ctkp%3ABk9SR_azuOW-Zw,REJECT,Hard reject term: dial
Technics SA-5370,Technics,receiver,Technics LED Light Kit SA-5270 SA-5370 SA-5470 SA-5570 SA-5770 3 Festoon Lamps,7.0,2026-04-30T00:00:00.000Z,,https://www.ebay.com/itm/116381851113?_skw=Technics+SA-5370&itmmeta=01KQV5EGSVKVRB2N961D7PVNF8&hash=item1b18e61de9:g:mXQAAOSw~itlF03g&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xACecdIi4SeeiaX1rm3DJ3GlLJQ69GtXQWs9XCBxZWlDUz6BSF9%2BLW9ras%2FzoLGe16PJqu7g%2FZu8K9kSbJ25Cj0SvcANV3qicCZZikxhgFHd1ZGIZtWXSrJAXuPAODLie3LI3SAGf2E8EKGgHvl2DInhA%2B236EJJ3Dz2U5nnhi1lzntUTKhxAAs4mFD7XOO7bjNkxTsmpBMl63p8vIBwHpjYxeBaWG0mtP85iRL2vV2U28nJFMplqS5gPEAgpxCZd4%3D%7Ctkp%3ABk9SR5KNuuW-Zw,REJECT,Hard reject term: led
Technics SA-5370,Technics,receiver,New Technics SA-5270 SA-5370 SA-5570 Front Panel Lamp Light Kit (3 Festoon Lamps,7.0,2026-04-17T00:00:00.000Z,,https://www.ebay.com/itm/116381850696?_skw=Technics+SA-5370&itmmeta=01KQV5EGSVKP460AX7ED9WDVGR&hash=item1b18e61c48:g:rfkAAOSwwYdijRaB&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAnAy9kCNlVVP2URX53uVSMuxD7%2FSktnb0sVCURqPUI4QCksC36yyQjF0vt%2BsQLTJNx8JyOf3AUXyblZwJvPS6STxohhmWU3EM8sNXIpBsMGFJq%2B%2BjsiBnTQQDGcIe%2BrRDNzcAbcmsT59DZXuMG0Fg5o1CMMe226rp79CNoxURSo4xGqgctwxhC2NaHthuzvl%2FxAsPCp5CFA2eX4t5nsgWJ2ZQVDduD0SvRgH6%2FgLecmx9mRgZu2mmHlbayyhA6QGk%3D%7Ctkp%3ABk9SR5KNuuW-Zw,REJECT,Hard reject term: lamp
